time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.46030225402068453,0.30304976558836405,16.20083256154989,0.1128474628842504,0.04961811982009401,0.0,-0.6308106450969426,0.7396309350024857,4.666730522836444,0.10799865573675799,0.022730679708534207,0.0,494.0036981654356,493.5880997671928,492.28629808756676,492.80662160505955
2.3600000000000017,-0.4730427232892861,0.31812235301544217,16.2946773341152,0.11500790025815899,0.05016825019178395,0.0,-0.6432362817632112,0.7676278077053241,4.717746733694508,0.10896225230523747,0.008909190822101771,0.0,476.66280780982436,473.4831414863148,474.7450482743167,474.9762643276086
2.3800000000000017,-0.4860395570706919,0.3337749463441827,16.389669515981975,0.11722087048164909,0.050575059822351776,0.0,-0.6564470963773701,0.7976315251687303,4.78147145298301,0.11717506879963067,-0.012474252030996556,0.0,489.49530347931824,484.6973112508362,485.0785809388354,486.93479819845743
2.4000000000000017,-0.499279030772831,0.3499809574626404,16.485490690951746,0.11957317595536132,0.0503268996777555,0.0,-0.6675002738365367,0.8229695866770431,4.8006460439940355,0.12137128083431444,-0.01084643384479677,0.0,447.6193157965239,448.01672364779097,446.0220755700827,447.0613682651269
2.4200000000000017,-0.512712135185307,0.3666349814493022,16.581163827626447,0.12201583457864817,0.050110191985246466,0.0,-0.6758101674110736,0.8424328119891297,4.766667623476248,0.11585167820361765,-0.011511241165266164,0.0,394.6011850638559,394.417108091277,395.1971377296769,393.6830108941362
2.4400000000000017,-0.5263436029653179,0.3837610272787041,16.676799702082715,0.12435335458480967,0.04988432320358349,0.0,-0.6873366105900208,0.8701717709510594,4.796919822150583,0.10945067170630855,-0.014462865003756282,0.0,458.21204228831033,457.50760233598885,457.90019930130813,456.38143350102655
2.4600000000000017,-0.5401961201748772,0.4014247416759656,16.772860975356316,0.1265641425206674,0.049596357834767346,0.0,-0.6979151103658984,0.8961996687750897,4.809207505209686,0.11604983858272178,-0.012855425263755329,0.0,441.1082015410337,441.5064112164356,440.0364163132349,441.6831166370368
2.4800000000000018,-0.5542731837532434,0.41964801540185515,16.869437976512792,0.12889044817805306,0.04933924995686123,0.0,-0.7097912474707306,0.9261277038138617,4.848492610437893,0.11279134637578177,-0.01289084753743647,0.0,465.5216926987259,465.5135043085626,467.3793875125067,466.62813384148234
2.5000000000000018,-0.5686002744885619,0.43850931565866813,16.967062484671963,0.13116386148859327,0.04908152998242876,0.0,-0.7229178260611194,0.9600023218674375,4.913958205479347,0.10686068317098603,-0.01245044700131955,0.0,488.7338626624437,488.8324724657354,491.2501509901361,489.93894474676455
2.520000000000002,-0.5831615523282544,0.4579802406529945,17.065436273421046,0.1333113202101055,0.04883731631820165,0.0,-0.7332099579081294,0.9870901775651998,4.923420669428931,0.1023340822182627,-0.015547308573823979,0.0,439.571837489075,438.80127021069035,440.8804089650941,439.7669599499791
2.540000000000002,-0.5979259700562749,0.47799119941409485,17.163953264941515,0.13536262152739198,0.0485573849292491,0.0,-0.7432318148939118,1.014005698544839,4.928278482618281,0.09929445299051548,-0.023423193606519628,0.0,435.35915741509143,433.3775023645595,437.04291664424846,436.2913947807577
2.560000000000002,-0.6128954262943159,0.4985587687852752,17.262671293882086,0.13735436009898905,0.04808949178659816,0.0,-0.7537138089101916,1.0427512385731965,4.943524411438738,0.09587406944863978,-0.024491584433610655,0.0,446.6067339235842,446.34514520120507,445.0745930062399,444.2423495598782
2.580000000000002,-0.6280784284340893,0.5197192152734592,17.361793554737663,0.13929363128782324,0.04763794787321807,0.0,-0.7645864050671566,1.0732934102452054,4.9687016741189325,0.08927258478818625,-0.03324233014951389,0.0,455.89361958908364,453.79080984587233,456.086269476972,454.5091598735328
2.600000000000002,-0.6434778803071195,0.5414946103467871,17.46141782939367,0.14114872737652462,0.04697532856319153,0.0,-0.7753587822358582,1.1042460970875843,4.9937257914821345,0.07747051777112643,-0.03535291914968566,0.0,455.30969549890307,454.8023688759268,456.86254213480277,454.0368047959014
2.620000000000002,-0.6590888185867432,0.5638855059629041,17.561488557605202,0.14278077897665753,0.04630209010841835,0.0,-0.7857350457265065,1.1348434645241043,5.013347029670681,0.09032674153318378,-0.027128573799430934,0.0,449.4908201397946,451.48566119969894,449.0649893102978,452.1878446250927
2.640000000000002,-0.6749117972051645,0.5869099947367131,17.66207776558506,0.14459807206773778,0.04577425102739863,0.0,-0.7965628161156224,1.1676054128567932,5.04557376831516,0.09496533192612477,-0.021700425870624276,0.0,461.4665067973682,462.7502015014073,462.21878073355725,463.32078111839667
2.660000000000002,-0.6909550502836654,0.6106091575167863,17.763416357896478,0.14650511736444205,0.04534852571253012,0.0,-0.8077624917344761,1.202310865150532,5.08828546282651,0.09103120986851776,-0.01763024097458921,0.0,471.49574018347266,472.4383070430609,473.0161224087135,472.1133134587079
2.680000000000002,-0.7072013875938099,0.63494278005606,17.865173907894107,0.1483367534671043,0.044996009244309576,0.0,-0.8168712392799723,1.231051388776834,5.087469536936549,0.08633825657832303,-0.017209880959261504,0.0,432.4325689726058,432.53886568280245,432.64712982905314,431.4671565426055
